customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,_quality_score,_original_index,_cleaned_at
2267.0,20.0,male,dress,clothing,44.0,missouri,m,yellow,fall,4.3,False,bank_transfer,store_pickup,False,False,32.0,debit_card,weekly,1.0,2266,2026-04-25 09:50:22.623131
2268.0,32.0,male,gloves,accessories,49.0,kentucky,s,blue,spring,3.8,False,venmo,express,False,False,37.0,venmo,weekly,1.0,2267,2026-04-25 09:50:22.623131
2269.0,66.0,male,sweater,clothing,26.0,georgia,l,charcoal,spring,2.7,False,credit_card,2-day_shipping,False,False,15.0,bank_transfer,monthly,1.0,2268,2026-04-25 09:50:22.623131
2270.0,49.0,male,skirt,clothing,38.0,kentucky,m,yellow,fall,4.4,False,credit_card,store_pickup,False,False,27.0,credit_card,annually,1.0,2269,2026-04-25 09:50:22.623131
2271.0,27.0,male,blouse,clothing,72.0,georgia,l,purple,spring,3.5,False,debit_card,express,False,False,7.0,venmo,weekly,1.0,2270,2026-04-25 09:50:22.623131
2272.0,29.0,male,dress,clothing,99.0,alaska,m,green,summer,3.4,False,cash,free_shipping,False,False,49.0,paypal,quarterly,1.0,2271,2026-04-25 09:50:22.623131
2273.0,29.0,male,jacket,outerwear,38.0,maine,l,charcoal,spring,4.0,False,venmo,standard,False,False,44.0,paypal,monthly,1.0,2272,2026-04-25 09:50:22.623131
2274.0,55.0,male,coat,outerwear,96.0,new_mexico,l,silver,winter,4.8,False,credit_card,express,False,False,13.0,paypal,bi-weekly,1.0,2273,2026-04-25 09:50:22.623131
2275.0,57.0,male,dress,clothing,27.0,new_york,l,turquoise,spring,4.5,False,cash,next_day_air,False,False,38.0,paypal,fortnightly,1.0,2274,2026-04-25 09:50:22.623131
2276.0,29.0,male,shorts,clothing,24.0,oklahoma,m,gray,winter,4.4,False,paypal,standard,False,False,10.0,debit_card,weekly,1.0,2275,2026-04-25 09:50:22.623131
2277.0,31.0,male,jeans,clothing,82.0,wyoming,l,red,summer,4.1,False,bank_transfer,2-day_shipping,False,False,25.0,debit_card,weekly,1.0,2276,2026-04-25 09:50:22.623131
2278.0,25.0,male,hat,accessories,56.0,alabama,m,beige,summer,4.6,False,bank_transfer,next_day_air,False,False,18.0,credit_card,quarterly,1.0,2277,2026-04-25 09:50:22.623131
2279.0,61.0,male,gloves,accessories,25.0,maryland,m,maroon,fall,3.8,False,cash,store_pickup,False,False,6.0,cash,every_3_months,1.0,2278,2026-04-25 09:50:22.623131
2280.0,53.0,male,sneakers,footwear,67.0,west_virginia,l,indigo,spring,2.9,False,bank_transfer,free_shipping,False,False,35.0,bank_transfer,quarterly,1.0,2279,2026-04-25 09:50:22.623131
2281.0,22.0,male,shoes,footwear,21.0,kentucky,m,red,summer,2.8,False,bank_transfer,standard,False,False,31.0,credit_card,fortnightly,1.0,2280,2026-04-25 09:50:22.623131
2282.0,28.0,male,hoodie,clothing,27.0,kansas,xl,maroon,summer,3.0,False,bank_transfer,store_pickup,False,False,41.0,bank_transfer,annually,1.0,2281,2026-04-25 09:50:22.623131
2283.0,18.0,male,sneakers,footwear,97.0,idaho,s,red,fall,4.2,False,debit_card,2-day_shipping,False,False,8.0,credit_card,annually,1.0,2282,2026-04-25 09:50:22.623131
2284.0,44.0,male,handbag,accessories,45.0,ohio,s,black,winter,4.1,False,cash,free_shipping,False,False,34.0,credit_card,fortnightly,1.0,2283,2026-04-25 09:50:22.623131
2285.0,32.0,male,blouse,clothing,63.0,iowa,xl,black,fall,4.1,False,cash,express,False,False,20.0,venmo,annually,1.0,2284,2026-04-25 09:50:22.623131
2286.0,34.0,male,belt,accessories,100.0,michigan,l,pink,summer,4.6,False,cash,2-day_shipping,False,False,38.0,paypal,every_3_months,1.0,2285,2026-04-25 09:50:22.623131
2287.0,67.0,male,socks,clothing,38.0,south_dakota,l,blue,spring,2.5,False,paypal,store_pickup,False,False,35.0,venmo,quarterly,1.0,2286,2026-04-25 09:50:22.623131
2288.0,66.0,male,blouse,clothing,45.0,nebraska,l,green,summer,3.0,False,paypal,store_pickup,False,False,6.0,debit_card,annually,1.0,2287,2026-04-25 09:50:22.623131
2289.0,28.0,male,jewelry,accessories,91.0,california,m,orange,fall,3.8,False,credit_card,next_day_air,False,False,50.0,paypal,weekly,1.0,2288,2026-04-25 09:50:22.623131
2290.0,70.0,male,shorts,clothing,82.0,nevada,m,orange,fall,4.1,False,paypal,free_shipping,False,False,47.0,venmo,weekly,1.0,2289,2026-04-25 09:50:22.623131
2291.0,37.0,male,boots,footwear,48.0,kansas,l,magenta,winter,3.3,False,venmo,standard,False,False,23.0,paypal,quarterly,1.0,2290,2026-04-25 09:50:22.623131
2292.0,28.0,male,coat,outerwear,30.0,ohio,m,indigo,spring,5.0,False,paypal,2-day_shipping,False,False,13.0,credit_card,quarterly,1.0,2291,2026-04-25 09:50:22.623131
2293.0,43.0,male,t-shirt,clothing,34.0,vermont,s,beige,spring,3.8,False,debit_card,next_day_air,False,False,31.0,debit_card,monthly,1.0,2292,2026-04-25 09:50:22.623131
2294.0,37.0,male,sweater,clothing,68.0,georgia,l,green,fall,3.3,False,paypal,express,False,False,16.0,debit_card,every_3_months,1.0,2293,2026-04-25 09:50:22.623131
2295.0,54.0,male,sunglasses,accessories,95.0,maryland,m,red,winter,5.0,False,venmo,express,False,False,40.0,debit_card,annually,1.0,2294,2026-04-25 09:50:22.623131
2296.0,50.0,male,hat,accessories,22.0,connecticut,l,beige,spring,2.9,False,credit_card,2-day_shipping,False,False,45.0,paypal,quarterly,1.0,2295,2026-04-25 09:50:22.623131
2297.0,46.0,male,gloves,accessories,88.0,washington,m,green,fall,2.5,False,paypal,next_day_air,False,False,50.0,venmo,every_3_months,1.0,2296,2026-04-25 09:50:22.623131
2298.0,60.0,male,socks,clothing,83.0,california,m,orange,summer,4.7,False,paypal,standard,False,False,1.0,bank_transfer,quarterly,1.0,2297,2026-04-25 09:50:22.623131
2299.0,40.0,male,handbag,accessories,87.0,montana,l,cyan,spring,2.9,False,paypal,2-day_shipping,False,False,10.0,cash,every_3_months,1.0,2298,2026-04-25 09:50:22.623131
2300.0,64.0,male,coat,outerwear,57.0,idaho,m,violet,summer,3.7,False,debit_card,store_pickup,False,False,48.0,credit_card,every_3_months,1.0,2299,2026-04-25 09:50:22.623131
2301.0,18.0,male,coat,outerwear,88.0,pennsylvania,xl,lavender,summer,4.4,False,venmo,2-day_shipping,False,False,38.0,credit_card,monthly,1.0,2300,2026-04-25 09:50:22.623131
2302.0,37.0,male,pants,clothing,20.0,maine,l,turquoise,winter,2.9,False,debit_card,next_day_air,False,False,21.0,debit_card,annually,1.0,2301,2026-04-25 09:50:22.623131
2303.0,36.0,male,belt,accessories,39.0,montana,l,pink,summer,3.6,False,cash,store_pickup,False,False,38.0,venmo,monthly,1.0,2302,2026-04-25 09:50:22.623131
2304.0,51.0,male,sunglasses,accessories,71.0,new_jersey,s,beige,spring,4.8,False,bank_transfer,2-day_shipping,False,False,31.0,credit_card,fortnightly,1.0,2303,2026-04-25 09:50:22.623131
2305.0,26.0,male,hoodie,clothing,73.0,louisiana,l,silver,winter,4.7,False,bank_transfer,free_shipping,False,False,9.0,debit_card,fortnightly,1.0,2304,2026-04-25 09:50:22.623131
2306.0,68.0,male,handbag,accessories,63.0,maine,m,gold,summer,2.6,False,cash,free_shipping,False,False,47.0,cash,weekly,1.0,2305,2026-04-25 09:50:22.623131
2307.0,27.0,male,gloves,accessories,78.0,florida,l,silver,winter,3.4,False,cash,standard,False,False,8.0,cash,bi-weekly,1.0,2306,2026-04-25 09:50:22.623131
2308.0,28.0,male,skirt,clothing,96.0,missouri,l,green,fall,3.5,False,bank_transfer,next_day_air,False,False,30.0,debit_card,annually,1.0,2307,2026-04-25 09:50:22.623131
2309.0,49.0,male,sunglasses,accessories,81.0,north_dakota,m,teal,winter,3.4,False,bank_transfer,2-day_shipping,False,False,22.0,bank_transfer,quarterly,1.0,2308,2026-04-25 09:50:22.623131
2310.0,70.0,male,dress,clothing,95.0,connecticut,s,gold,fall,5.0,False,cash,2-day_shipping,False,False,3.0,bank_transfer,quarterly,1.0,2309,2026-04-25 09:50:22.623131
2311.0,30.0,male,gloves,accessories,68.0,virginia,m,cyan,spring,4.6,False,credit_card,standard,False,False,15.0,paypal,monthly,1.0,2310,2026-04-25 09:50:22.623131
2312.0,27.0,male,sneakers,footwear,28.0,montana,l,gold,spring,4.8,False,paypal,2-day_shipping,False,False,10.0,bank_transfer,every_3_months,1.0,2311,2026-04-25 09:50:22.623131
2313.0,19.0,male,t-shirt,clothing,30.0,vermont,l,violet,summer,3.7,False,paypal,free_shipping,False,False,19.0,cash,every_3_months,1.0,2312,2026-04-25 09:50:22.623131
2314.0,64.0,male,dress,clothing,31.0,georgia,m,black,summer,4.7,False,venmo,next_day_air,False,False,36.0,bank_transfer,fortnightly,1.0,2313,2026-04-25 09:50:22.623131
2315.0,42.0,male,handbag,accessories,95.0,virginia,xl,brown,winter,4.4,False,venmo,express,False,False,12.0,bank_transfer,every_3_months,1.0,2314,2026-04-25 09:50:22.623131
2316.0,69.0,male,socks,clothing,79.0,vermont,m,indigo,winter,3.5,False,cash,2-day_shipping,False,False,49.0,debit_card,quarterly,1.0,2315,2026-04-25 09:50:22.623131
2317.0,28.0,male,sneakers,footwear,39.0,montana,l,yellow,winter,3.8,False,credit_card,standard,False,False,7.0,debit_card,annually,1.0,2316,2026-04-25 09:50:22.623131
2318.0,47.0,male,jacket,outerwear,34.0,new_jersey,m,purple,summer,4.7,False,debit_card,next_day_air,False,False,28.0,bank_transfer,monthly,1.0,2317,2026-04-25 09:50:22.623131
2319.0,69.0,male,hoodie,clothing,28.0,wyoming,l,white,spring,3.1,False,paypal,store_pickup,False,False,30.0,credit_card,annually,1.0,2318,2026-04-25 09:50:22.623131
2320.0,56.0,male,sandals,footwear,38.0,maine,xl,turquoise,winter,5.0,False,debit_card,free_shipping,False,False,29.0,paypal,monthly,1.0,2319,2026-04-25 09:50:22.623131
2321.0,28.0,male,shoes,footwear,55.0,new_mexico,m,olive,spring,3.7,False,credit_card,free_shipping,False,False,9.0,debit_card,every_3_months,1.0,2320,2026-04-25 09:50:22.623131
2322.0,50.0,male,sandals,footwear,31.0,colorado,m,beige,winter,3.0,False,paypal,next_day_air,False,False,27.0,debit_card,fortnightly,1.0,2321,2026-04-25 09:50:22.623131
2323.0,39.0,male,coat,outerwear,84.0,connecticut,s,lavender,spring,4.5,False,cash,store_pickup,False,False,21.0,venmo,fortnightly,1.0,2322,2026-04-25 09:50:22.623131
2324.0,35.0,male,gloves,accessories,93.0,maryland,l,white,winter,4.7,False,bank_transfer,express,False,False,36.0,credit_card,monthly,1.0,2323,2026-04-25 09:50:22.623131
2325.0,59.0,male,coat,outerwear,28.0,oregon,l,brown,winter,3.5,False,debit_card,free_shipping,False,False,19.0,debit_card,annually,1.0,2324,2026-04-25 09:50:22.623131
2326.0,44.0,male,boots,footwear,55.0,new_york,m,charcoal,summer,4.4,False,debit_card,2-day_shipping,False,False,47.0,cash,weekly,1.0,2325,2026-04-25 09:50:22.623131
2327.0,66.0,male,skirt,clothing,63.0,oklahoma,l,maroon,winter,2.6,False,cash,standard,False,False,38.0,bank_transfer,annually,1.0,2326,2026-04-25 09:50:22.623131
2328.0,20.0,male,skirt,clothing,94.0,alabama,m,red,winter,4.2,False,credit_card,2-day_shipping,False,False,22.0,venmo,bi-weekly,1.0,2327,2026-04-25 09:50:22.623131
2329.0,45.0,male,pants,clothing,36.0,north_dakota,m,maroon,fall,2.6,False,credit_card,express,False,False,29.0,venmo,bi-weekly,1.0,2328,2026-04-25 09:50:22.623131
2330.0,49.0,male,hat,accessories,97.0,nebraska,s,teal,spring,4.8,False,venmo,free_shipping,False,False,42.0,bank_transfer,annually,1.0,2329,2026-04-25 09:50:22.623131
2331.0,60.0,male,backpack,accessories,63.0,arizona,l,orange,summer,2.9,False,venmo,store_pickup,False,False,47.0,paypal,every_3_months,1.0,2330,2026-04-25 09:50:22.623131
2332.0,61.0,male,scarf,accessories,77.0,illinois,s,olive,spring,4.3,False,credit_card,2-day_shipping,False,False,10.0,credit_card,bi-weekly,1.0,2331,2026-04-25 09:50:22.623131
2333.0,36.0,male,scarf,accessories,53.0,south_carolina,xl,olive,fall,2.6,False,credit_card,store_pickup,False,False,10.0,venmo,monthly,1.0,2332,2026-04-25 09:50:22.623131
2334.0,33.0,male,shirt,clothing,77.0,kansas,m,beige,spring,3.8,False,cash,next_day_air,False,False,1.0,paypal,every_3_months,1.0,2333,2026-04-25 09:50:22.623131
2335.0,49.0,male,boots,footwear,79.0,kansas,l,green,summer,4.2,False,credit_card,standard,False,False,7.0,credit_card,monthly,1.0,2334,2026-04-25 09:50:22.623131
2336.0,31.0,male,coat,outerwear,37.0,idaho,m,black,summer,3.9,False,venmo,store_pickup,False,False,10.0,venmo,fortnightly,1.0,2335,2026-04-25 09:50:22.623131
2337.0,19.0,male,belt,accessories,94.0,california,m,green,winter,3.1,False,cash,free_shipping,False,False,11.0,credit_card,weekly,1.0,2336,2026-04-25 09:50:22.623131
2338.0,39.0,male,boots,footwear,76.0,north_dakota,s,violet,fall,3.6,False,paypal,store_pickup,False,False,5.0,cash,annually,1.0,2337,2026-04-25 09:50:22.623131
2339.0,66.0,male,sneakers,footwear,68.0,georgia,s,silver,fall,4.0,False,paypal,express,False,False,21.0,paypal,quarterly,1.0,2338,2026-04-25 09:50:22.623131
2340.0,25.0,male,shirt,clothing,65.0,illinois,l,maroon,spring,3.4,False,cash,next_day_air,False,False,24.0,bank_transfer,quarterly,1.0,2339,2026-04-25 09:50:22.623131
2341.0,63.0,male,blouse,clothing,24.0,delaware,m,cyan,summer,2.6,False,venmo,standard,False,False,37.0,credit_card,fortnightly,1.0,2340,2026-04-25 09:50:22.623131
2342.0,56.0,male,jacket,outerwear,31.0,connecticut,l,teal,summer,4.5,False,cash,express,False,False,22.0,venmo,every_3_months,1.0,2341,2026-04-25 09:50:22.623131
2343.0,20.0,male,skirt,clothing,89.0,tennessee,m,olive,fall,4.9,False,credit_card,standard,False,False,16.0,debit_card,fortnightly,1.0,2342,2026-04-25 09:50:22.623131
2344.0,58.0,male,socks,clothing,49.0,maryland,m,red,summer,4.4,False,venmo,2-day_shipping,False,False,44.0,paypal,monthly,1.0,2343,2026-04-25 09:50:22.623131
2345.0,34.0,male,sandals,footwear,92.0,rhode_island,xl,lavender,fall,3.5,False,credit_card,express,False,False,14.0,venmo,bi-weekly,1.0,2344,2026-04-25 09:50:22.623131
2346.0,28.0,male,t-shirt,clothing,32.0,new_york,s,orange,winter,3.3,False,bank_transfer,express,False,False,23.0,bank_transfer,every_3_months,1.0,2345,2026-04-25 09:50:22.623131
2347.0,22.0,male,jacket,outerwear,67.0,new_mexico,l,brown,winter,3.1,False,bank_transfer,standard,False,False,46.0,debit_card,fortnightly,1.0,2346,2026-04-25 09:50:22.623131
2348.0,37.0,male,belt,accessories,64.0,california,s,gray,fall,4.2,False,credit_card,express,False,False,46.0,cash,every_3_months,1.0,2347,2026-04-25 09:50:22.623131
2349.0,54.0,male,shoes,footwear,84.0,maine,m,orange,spring,4.9,False,paypal,next_day_air,False,False,16.0,paypal,every_3_months,1.0,2348,2026-04-25 09:50:22.623131
2350.0,65.0,male,blouse,clothing,34.0,new_york,m,orange,fall,3.9,False,venmo,standard,False,False,40.0,credit_card,every_3_months,1.0,2349,2026-04-25 09:50:22.623131
2351.0,57.0,male,shoes,footwear,26.0,hawaii,m,turquoise,winter,4.2,False,bank_transfer,free_shipping,False,False,21.0,cash,annually,1.0,2350,2026-04-25 09:50:22.623131
2352.0,38.0,male,sweater,clothing,50.0,new_hampshire,s,cyan,fall,4.9,False,credit_card,store_pickup,False,False,25.0,paypal,bi-weekly,1.0,2351,2026-04-25 09:50:22.623131
2353.0,70.0,male,boots,footwear,46.0,nebraska,m,yellow,fall,2.8,False,credit_card,store_pickup,False,False,25.0,bank_transfer,quarterly,1.0,2352,2026-04-25 09:50:22.623131
2354.0,56.0,male,handbag,accessories,71.0,montana,m,white,fall,4.1,False,credit_card,standard,False,False,25.0,debit_card,every_3_months,1.0,2353,2026-04-25 09:50:22.623131
2355.0,56.0,male,blouse,clothing,78.0,wisconsin,m,blue,summer,4.8,False,cash,next_day_air,False,False,27.0,venmo,monthly,1.0,2354,2026-04-25 09:50:22.623131
2356.0,22.0,male,skirt,clothing,35.0,tennessee,s,purple,winter,4.1,False,paypal,next_day_air,False,False,12.0,cash,monthly,1.0,2355,2026-04-25 09:50:22.623131
2357.0,57.0,male,backpack,accessories,58.0,montana,m,gray,summer,3.0,False,bank_transfer,free_shipping,False,False,27.0,debit_card,quarterly,1.0,2356,2026-04-25 09:50:22.623131
2358.0,53.0,male,shirt,clothing,67.0,michigan,l,cyan,fall,4.2,False,bank_transfer,2-day_shipping,False,False,40.0,credit_card,bi-weekly,1.0,2357,2026-04-25 09:50:22.623131
2359.0,53.0,male,sweater,clothing,93.0,texas,l,pink,spring,3.8,False,bank_transfer,standard,False,False,38.0,credit_card,quarterly,1.0,2358,2026-04-25 09:50:22.623131
2360.0,19.0,male,scarf,accessories,81.0,pennsylvania,s,gold,spring,3.3,False,venmo,2-day_shipping,False,False,44.0,bank_transfer,every_3_months,1.0,2359,2026-04-25 09:50:22.623131
2361.0,49.0,male,handbag,accessories,80.0,new_york,l,silver,fall,4.7,False,debit_card,2-day_shipping,False,False,27.0,venmo,every_3_months,1.0,2360,2026-04-25 09:50:22.623131
2362.0,44.0,male,scarf,accessories,64.0,alabama,m,gray,spring,4.3,False,cash,2-day_shipping,False,False,30.0,credit_card,every_3_months,1.0,2361,2026-04-25 09:50:22.623131
2363.0,27.0,male,jeans,clothing,41.0,virginia,m,brown,fall,2.7,False,venmo,standard,False,False,24.0,credit_card,monthly,1.0,2362,2026-04-25 09:50:22.623131
2364.0,60.0,male,socks,clothing,79.0,pennsylvania,xl,pink,winter,4.2,False,paypal,express,False,False,38.0,cash,bi-weekly,1.0,2363,2026-04-25 09:50:22.623131
2365.0,62.0,male,sunglasses,accessories,60.0,mississippi,l,maroon,winter,4.2,False,credit_card,free_shipping,False,False,4.0,paypal,quarterly,1.0,2364,2026-04-25 09:50:22.623131
2366.0,52.0,male,sneakers,footwear,91.0,wyoming,s,peach,winter,2.5,False,cash,next_day_air,False,False,32.0,venmo,monthly,1.0,2365,2026-04-25 09:50:22.623131
2367.0,30.0,male,shoes,footwear,66.0,new_mexico,l,brown,winter,3.6,False,paypal,express,False,False,32.0,credit_card,fortnightly,1.0,2366,2026-04-25 09:50:22.623131
2368.0,66.0,male,socks,clothing,85.0,north_dakota,l,green,winter,3.4,False,bank_transfer,standard,False,False,28.0,bank_transfer,bi-weekly,1.0,2367,2026-04-25 09:50:22.623131
2369.0,29.0,male,sunglasses,accessories,38.0,new_jersey,m,lavender,summer,3.3,False,credit_card,standard,False,False,6.0,debit_card,every_3_months,1.0,2368,2026-04-25 09:50:22.623131
2370.0,24.0,male,sweater,clothing,23.0,vermont,m,cyan,winter,4.6,False,debit_card,standard,False,False,24.0,paypal,monthly,1.0,2369,2026-04-25 09:50:22.623131
2371.0,51.0,male,shoes,footwear,71.0,alaska,m,black,spring,3.9,False,debit_card,store_pickup,False,False,38.0,venmo,weekly,1.0,2370,2026-04-25 09:50:22.623131
2372.0,67.0,male,socks,clothing,25.0,indiana,m,charcoal,winter,3.7,False,paypal,next_day_air,False,False,28.0,debit_card,annually,1.0,2371,2026-04-25 09:50:22.623131
2373.0,50.0,male,boots,footwear,39.0,alabama,xl,silver,spring,3.1,False,debit_card,express,False,False,9.0,paypal,fortnightly,1.0,2372,2026-04-25 09:50:22.623131
2374.0,37.0,male,hoodie,clothing,20.0,michigan,m,gray,spring,4.9,False,bank_transfer,express,False,False,21.0,debit_card,every_3_months,1.0,2373,2026-04-25 09:50:22.623131
2375.0,69.0,male,gloves,accessories,73.0,washington,l,peach,winter,4.7,False,cash,standard,False,False,31.0,debit_card,monthly,1.0,2374,2026-04-25 09:50:22.623131
2376.0,60.0,male,backpack,accessories,63.0,virginia,l,peach,fall,2.9,False,paypal,next_day_air,False,False,18.0,credit_card,quarterly,1.0,2375,2026-04-25 09:50:22.623131
2377.0,21.0,male,gloves,accessories,94.0,tennessee,xl,cyan,spring,4.1,False,venmo,express,False,False,5.0,cash,weekly,1.0,2376,2026-04-25 09:50:22.623131
2378.0,44.0,male,blouse,clothing,94.0,south_dakota,l,magenta,fall,4.0,False,venmo,next_day_air,False,False,22.0,cash,annually,1.0,2377,2026-04-25 09:50:22.623131
2379.0,26.0,male,scarf,accessories,71.0,new_hampshire,l,teal,summer,2.7,False,debit_card,store_pickup,False,False,37.0,paypal,bi-weekly,1.0,2378,2026-04-25 09:50:22.623131
2380.0,40.0,male,hat,accessories,77.0,south_dakota,m,peach,spring,4.0,False,credit_card,2-day_shipping,False,False,22.0,debit_card,monthly,1.0,2379,2026-04-25 09:50:22.623131
2381.0,41.0,male,scarf,accessories,66.0,pennsylvania,m,black,fall,2.5,False,credit_card,next_day_air,False,False,36.0,paypal,fortnightly,1.0,2380,2026-04-25 09:50:22.623131
2382.0,62.0,male,sandals,footwear,23.0,wisconsin,m,teal,summer,4.5,False,bank_transfer,free_shipping,False,False,23.0,paypal,annually,1.0,2381,2026-04-25 09:50:22.623131
2383.0,39.0,male,sweater,clothing,60.0,california,m,turquoise,spring,3.9,False,debit_card,express,False,False,44.0,debit_card,weekly,1.0,2382,2026-04-25 09:50:22.623131
2384.0,53.0,male,backpack,accessories,72.0,rhode_island,l,gold,spring,4.9,False,cash,2-day_shipping,False,False,25.0,bank_transfer,annually,1.0,2383,2026-04-25 09:50:22.623131
2385.0,24.0,male,blouse,clothing,35.0,alabama,l,green,winter,3.3,False,debit_card,2-day_shipping,False,False,40.0,paypal,quarterly,1.0,2384,2026-04-25 09:50:22.623131
2386.0,41.0,male,scarf,accessories,31.0,oklahoma,m,brown,fall,3.8,False,venmo,express,False,False,12.0,paypal,weekly,1.0,2385,2026-04-25 09:50:22.623131
2387.0,19.0,male,socks,clothing,33.0,illinois,l,blue,summer,2.9,False,credit_card,standard,False,False,14.0,venmo,monthly,1.0,2386,2026-04-25 09:50:22.623131
2388.0,36.0,male,hat,accessories,95.0,tennessee,m,gold,summer,4.0,False,credit_card,2-day_shipping,False,False,14.0,debit_card,monthly,1.0,2387,2026-04-25 09:50:22.623131
2389.0,21.0,male,dress,clothing,68.0,alabama,m,peach,fall,4.1,False,credit_card,store_pickup,False,False,10.0,debit_card,annually,1.0,2388,2026-04-25 09:50:22.623131
2390.0,25.0,male,coat,outerwear,87.0,kansas,m,violet,spring,3.1,False,cash,store_pickup,False,False,17.0,bank_transfer,every_3_months,1.0,2389,2026-04-25 09:50:22.623131
2391.0,65.0,male,shirt,clothing,64.0,arizona,xl,yellow,winter,4.6,False,debit_card,express,False,False,24.0,debit_card,fortnightly,1.0,2390,2026-04-25 09:50:22.623131
2392.0,42.0,male,shirt,clothing,74.0,michigan,m,black,winter,4.6,False,paypal,next_day_air,False,False,31.0,bank_transfer,quarterly,1.0,2391,2026-04-25 09:50:22.623131
2393.0,40.0,male,jeans,clothing,62.0,missouri,l,silver,spring,2.6,False,cash,2-day_shipping,False,False,36.0,cash,annually,1.0,2392,2026-04-25 09:50:22.623131
2394.0,58.0,male,socks,clothing,97.0,louisiana,m,brown,winter,5.0,False,debit_card,2-day_shipping,False,False,38.0,paypal,every_3_months,1.0,2393,2026-04-25 09:50:22.623131
2395.0,40.0,male,sandals,footwear,47.0,connecticut,l,peach,fall,2.9,False,cash,2-day_shipping,False,False,23.0,debit_card,fortnightly,1.0,2394,2026-04-25 09:50:22.623131
2396.0,62.0,male,blouse,clothing,83.0,connecticut,m,cyan,winter,3.5,False,debit_card,2-day_shipping,False,False,47.0,paypal,bi-weekly,1.0,2395,2026-04-25 09:50:22.623131
2397.0,38.0,male,shirt,clothing,82.0,oregon,m,olive,spring,3.7,False,credit_card,2-day_shipping,False,False,20.0,venmo,weekly,1.0,2396,2026-04-25 09:50:22.623131
2398.0,37.0,male,sunglasses,accessories,26.0,west_virginia,l,black,fall,2.9,False,bank_transfer,store_pickup,False,False,41.0,venmo,monthly,1.0,2397,2026-04-25 09:50:22.623131
2399.0,65.0,male,jacket,outerwear,81.0,florida,m,orange,winter,4.3,False,paypal,free_shipping,False,False,44.0,bank_transfer,fortnightly,1.0,2398,2026-04-25 09:50:22.623131
2400.0,55.0,male,dress,clothing,44.0,new_hampshire,l,beige,spring,3.2,False,debit_card,store_pickup,False,False,31.0,cash,monthly,1.0,2399,2026-04-25 09:50:22.623131
2401.0,43.0,male,sunglasses,accessories,88.0,oregon,m,peach,winter,4.2,False,paypal,next_day_air,False,False,11.0,credit_card,bi-weekly,1.0,2400,2026-04-25 09:50:22.623131
2402.0,43.0,male,boots,footwear,76.0,oregon,m,pink,winter,4.2,False,cash,standard,False,False,25.0,paypal,bi-weekly,1.0,2401,2026-04-25 09:50:22.623131
2403.0,45.0,male,scarf,accessories,89.0,utah,m,brown,winter,3.8,False,paypal,free_shipping,False,False,31.0,cash,weekly,1.0,2402,2026-04-25 09:50:22.623131
2404.0,64.0,male,shorts,clothing,22.0,missouri,m,magenta,fall,4.4,False,bank_transfer,standard,False,False,40.0,debit_card,weekly,1.0,2403,2026-04-25 09:50:22.623131
2405.0,28.0,male,shorts,clothing,33.0,west_virginia,l,cyan,winter,3.1,False,venmo,2-day_shipping,False,False,23.0,credit_card,bi-weekly,1.0,2404,2026-04-25 09:50:22.623131
2406.0,69.0,male,jeans,clothing,97.0,california,xl,silver,fall,5.0,False,venmo,standard,False,False,5.0,debit_card,quarterly,1.0,2405,2026-04-25 09:50:22.623131
2407.0,54.0,male,scarf,accessories,57.0,california,m,indigo,winter,4.7,False,venmo,standard,False,False,26.0,paypal,weekly,1.0,2406,2026-04-25 09:50:22.623131
2408.0,52.0,male,shorts,clothing,38.0,illinois,m,beige,summer,3.0,False,credit_card,express,False,False,11.0,credit_card,bi-weekly,1.0,2407,2026-04-25 09:50:22.623131
2409.0,23.0,male,sneakers,footwear,55.0,hawaii,xl,black,fall,4.2,False,paypal,next_day_air,False,False,44.0,debit_card,every_3_months,1.0,2408,2026-04-25 09:50:22.623131
2410.0,26.0,male,jewelry,accessories,37.0,washington,l,yellow,spring,3.0,False,credit_card,store_pickup,False,False,47.0,cash,every_3_months,1.0,2409,2026-04-25 09:50:22.623131
2411.0,48.0,male,shoes,footwear,43.0,wisconsin,m,maroon,summer,3.7,False,venmo,free_shipping,False,False,46.0,paypal,monthly,1.0,2410,2026-04-25 09:50:22.623131
2412.0,49.0,male,hoodie,clothing,96.0,virginia,m,cyan,summer,2.7,False,debit_card,free_shipping,False,False,35.0,cash,every_3_months,1.0,2411,2026-04-25 09:50:22.623131
2413.0,53.0,male,jacket,outerwear,51.0,oregon,m,pink,winter,4.3,False,debit_card,2-day_shipping,False,False,8.0,bank_transfer,bi-weekly,1.0,2412,2026-04-25 09:50:22.623131
2414.0,69.0,male,shorts,clothing,95.0,pennsylvania,xl,violet,fall,2.7,False,bank_transfer,2-day_shipping,False,False,30.0,bank_transfer,weekly,1.0,2413,2026-04-25 09:50:22.623131
2415.0,26.0,male,socks,clothing,26.0,virginia,m,lavender,summer,3.7,False,paypal,next_day_air,False,False,14.0,credit_card,bi-weekly,1.0,2414,2026-04-25 09:50:22.623131
2416.0,21.0,male,coat,outerwear,34.0,hawaii,xl,lavender,fall,4.3,False,cash,standard,False,False,30.0,bank_transfer,weekly,1.0,2415,2026-04-25 09:50:22.623131
